chr01	17591982	17621020	29038	0.00002	Pi15
chr01	17717498	17756288	38790	0.00128	Crispld1
chr01	19202135	19228815	26680	0.00011	Tcfap2b
chr01	20047860	20608138	560278	0.00195	Pkhd1
chr01	20767227	20774351	7124	0.00067	Il17f
chr01	20793088	20810306	17218	0.37151	Mcm3
chr01	20880691	20928835	48144	0.01253	Paqr8
chr01	20941707	20980922	39215	0.00175	Efhc1
chr01	20991459	21069290	77831	0.01888	Tram2
chr01	21208712	21220248	11536	0.00378	Tmem14a
chr01	21230670	21255640	24970	0.00789	Gsta3
chr01	21339758	21342280	2522	0.00006	Khdc1a
chr01	21358412	21359824	1412	0.00015	Khdc1c
chr01	21373637	21376452	2815	0.00106	Khdc1b
chr01	21388484	21952023	563539	0.00021	Kcnq5
chr01	23107312	23109092	1780	0.00398	4933415F23Rik
chr01	23373263	23390014	16751	0.00818	Ogfrl1
chr01	23768765	23854704	85939	0.01439	B3gat2
chr01	24002778	24012479	9701	0.02638	1110058L19Rik
chr01	24017597	24107180	89583	0.01729	Fam135a
chr01	24685383	24823146	137763	0.00638	Lmbrd1/Gm2795
chr01	25124321	25886552	762231	0.00032	Bai3
chr01	30859187	30920101	60914	0.07208	Phf3
chr01	30997148	31006600	9452	0.09511	Ptp4a1
chr01	31197923	31279456	81533	0	4931428L18Rik
chr01	31321692	31324906	3214	0.00086	Gm4850
chr01	32600391	32604138	3747	0.00196	Gm5415
chr01	33510656	33726603	215947	0.05798	Prim2
chr01	33776741	33799409	22668	0.01674	Rab23
chr01	33802329	33814595	12266	0.00401	Bag2
chr01	33818598	33871272	52674	0.03576	Zfp451
chr01	33892744	33895759	3015	0.03377	Gm15455
chr01	33908897	33964466	55569	0.00006	Bend6
chr01	34068670	34365495	296825	0.23172	Dst
chr01	34493515	34496517	3002	0.03562	Ccdc115
chr01	34496674	34502592	5918	0.05591	Imp4
chr01	34516591	34530629	14038	0.00459	Ptpn18
chr01	34592493	34601156	8663	0.00063	Cfc1
chr01	34636538	34647789	11251	0.00019	Fam123c
chr01	34858567	34869599	11032	0.01196	Arhgef4
chr01	34870063	34899895	29832	0.07112	Fam168b
chr01	34906804	34936430	29626	0.02422	Plekhb2
chr01	36125245	36163291	38046	0.07943	Hs6st1
chr01	36196873	36301147	104274	0.11171	Uggt1
chr01	36364578	36380874	16296	0.00505	Arid5a
chr01	36392575	36426026	33451	0.0186	4632411B12Rik
chr01	36480029	36502102	22073	0.01618	Lman2l
chr01	36528442	36565621	37179	0.00794	Cnnm4
chr01	36568721	36585082	16361	0.01563	Cnnm3
chr01	36587379	36592574	5195	0.00377	Ankrd23
chr01	36595018	36604046	9028	0.00834	Ankrd39
chr01	36605487	36615226	9739	0.00247	Sema4c
chr01	36619541	36740028	120487	0.00571	Fam178b
chr01	36748332	36750233	1901	0.53356	Cox5b
chr01	36756047	36766770	10723	0.07045	Actr1b
chr01	36818706	36839661	20955	0.00127	Zap70
chr01	36849034	36996372	147338	0.04514	Tmem131
chr01	37276106	37320229	44123	0.00161	Cnga3
chr01	37356738	37467581	110843	0.00821	Inpp4a
chr01	37473937	37486877	12940	0.05601	6330578E17Rik
chr01	37487017	37495969	8952	0.0387	Unc50
chr01	37496185	37593104	96919	0.01027	Mgat4a
chr01	37668521	37776656	108135	0.00049	2010300C02Rik
chr01	37811621	37921924	110303	0.00234	Tsga10
chr01	37929051	37933143	4092	0.00662	Lipt1
chr01	37935735	37947256	11521	0.02094	Mitd1
chr01	37947398	37955178	7780	0.07461	Mrpl30
chr01	38040712	38054053	13341	0.02312	Txndc9
chr01	38054855	38112424	57569	0.04193	Eif5b
chr01	38234172	38721800	487628	0.00154	Aff3
chr01	38851354	38878060	26706	0.00193	Lonrf2
chr01	38920717	38955005	34288	0.00544	Chst10
chr01	39044659	39054081	9422	0.0294	Pdcl3
chr01	39251117	39420085	168968	0.00022	Npas2
chr01	39424687	39428756	4069	0.53283	Rpl31
chr01	39592647	39603726	11079	0.02485	D1Bwg0212e
chr01	39608141	39634192	26051	0.03768	Rnf149
chr01	39675251	39708027	32776	0.00053	Creg2
chr01	39722146	39777834	55688	0.00184	Rfx8
chr01	39957758	40083155	125397	0.08786	Map4k4
chr01	40141613	40182070	40457	0.0003	Il1r2
chr01	40323431	40373022	49591	0.00046	Il1r1
chr01	40381472	40422316	40844	0.00054	Il1rl2
chr01	40496494	40505207	8713	0.00005	Il1rl1
chr01	40828885	40847502	18617	0.00709	Mfsd9
chr01	42753991	42757052	3061	0.00067	Pou3f3
chr01	42757181	42760021	2840	0.00018	2900092D14Rik
chr01	42908078	42962528	54450	0.06245	Mrps9
chr01	43104114	43155467	51353	0.00647	Tgfbrap1
chr01	43155555	43172791	17236	0.03414	AI597479
chr01	43179919	43220806	40887	0.00072	Fhl2
chr01	43502596	43627360	124764	0.02783	Nck2
chr01	43787447	43799409	11962	0.00222	1500015O10Rik
chr01	43807076	43884553	77477	0.03255	Uxs1
chr01	43990852	44059816	68964	0.07074	Tpp2
chr01	44066253	44076851	10598	0.00472	A530098C11Rik
chr01	44143462	44159233	15771	0.02633	Kdelc1
chr01	44163391	44175618	12227	0.04262	Kdelc1
chr01	44176813	44201616	24803	0.0131	Bivm
chr01	44204589	44238105	33516	0.02195	Ercc5
chr01	44608516	44853671	245155	0.0017	Gulp1
chr01	45368383	45406551	38168	0.00028	Col3a1
chr01	45431176	45560127	128951	0.00104	Col5a2
chr01	45852346	45880458	28112	0.11757	Wdr75
chr01	45964915	45982439	17524	0.00093	Slc40a1
chr01	46123583	46430395	306812	0.00035	Dnahc7b
chr01	46864389	46910354	45965	0.07787	Slc39a10
chr01	50984367	51244114	259747	0.00053	Tmeff2
chr01	51345970	51359804	13834	0.00009	Sdpr
chr01	51526332	51535243	8911	0.05271	Obfc2a
chr01	51806609	51972818	166209	0.02884	Myo1b
chr01	52065088	52164028	98940	0.00295	Stat4
chr01	52176282	52218704	42422	0.00921	Stat1
chr01	52220293	52290076	69783	0.01886	Gls
chr01	52512693	52557292	44599	0.00673	Nab1
chr01	52687549	52708763	21214	0.01503	Tmem194b
chr01	52713148	52784162	71014	0.00279	Mfsd6
chr01	52846262	52874532	28270	0.00148	Inpp1
chr01	52901890	52977704	75814	0.02166	Hibch
chr01	52981971	53009684	27713	0.07939	1700019D03Rik
chr01	53215421	53244461	29040	0.00042	1700019A02Rik
chr01	53246031	53353840	107809	0.02579	Pms1
chr01	53353939	53367089	13150	0.04073	Ormdl1
chr01	53370507	53380908	10401	0.00618	Osgepl1
chr01	53401488	53409543	8055	0.06656	Asnsd1
chr01	53812356	53842059	29703	0.01518	Stk17b
chr01	53863718	54251878	388160	0.00249	Hecw2
chr01	54307527	54425571	118044	0.00017	Ccdc150
chr01	54454425	54495815	41390	0.05124	Gtf3c3
chr01	54537550	54614526	76976	0.01616	Pgap1
chr01	55042013	55084322	42309	0.17684	Sf3b1
chr01	55109614	55129546	19932	0.01505	Coq10b
chr01	55134678	55144776	10098	0.62391	Hspd1
chr01	55144992	55148161	3169	0.41953	Hspe1
chr01	55188089	55211743	23654	0.03113	Mobkl3
chr01	55227003	55283626	56623	0.00316	Rftn2
chr01	55294021	55296902	2881	0.01492	Mars2
chr01	55356913	55420313	63400	0.00051	Boll
chr01	55462790	55811129	348339	0.00025	Plcl1
chr01	56850825	57028178	177353	0.00647	Satb2
chr01	57028313	57032040	3727	0.0026	9130024F11Rik
chr01	57434464	57442267	7803	0.01747	1700066M21Rik
chr01	57445088	57463518	18430	0.01352	1110034B05Rik
chr01	57831705	58005241	173536	0.00276	Spats2l
chr01	58011945	58026368	14423	0.00979	Kctd18
chr01	58052818	58083121	30303	0.09764	Sgol2
chr01	58086813	58163254	76441	0.00202	Aox1
chr01	58169980	58257296	87316	0.00138	Aox3
chr01	58267241	58325441	58200	0.00032	Aox4
chr01	58335170	58436108	100938	0.00028	Aox3l1
chr01	58449971	58463396	13425	0.20349	Bzw1
chr01	58468832	58480932	12100	0.07909	Clk1
chr01	58487837	58502330	14493	0.03537	Ppil3
chr01	58504477	58519120	14643	0.03741	Orc2/Nif3l1
chr01	58519615	58561763	42148	0.08191	Orc2
chr01	58579650	58643177	63527	0.01718	Fam126b
chr01	58643443	58652792	9349	0.09741	Ndufb3
chr01	58714964	58752833	37869	0	Als2cr12
chr01	58770130	58790071	19941	0.00762	Cflar
chr01	58852218	58904347	52129	0.0013	Casp8
chr01	58957294	59030326	73032	0.02172	Trak2
chr01	59030415	59051966	21551	0.00309	Stradb
chr01	59107350	59151744	44394	0.00013	Als2cr11
chr01	59157437	59176940	19503	0.01671	Als2cr4
chr01	59219600	59293937	74337	0.02655	Als2/Mpp4
chr01	59538991	59543791	4800	0.05153	Fzd7
chr01	59573108	59691353	118245	0.00075	Gm973
chr01	59696278	59727678	31400	0.1446	Sumo1
chr01	59741850	59768354	26504	0.23303	Nop58
chr01	59821481	59927703	106222	0.01502	Bmpr2
chr01	59969850	60042190	72340	0.03211	Fam117b
chr01	60045912	60099931	54019	0.0023	Ica1l
chr01	60155125	60207878	52753	0.00388	Carf
chr01	60237443	60391549	154106	0.02521	Nbeal1
chr01	60400216	60444231	44015	0.0255	Cyp20a1
chr01	60466642	60537999	71357	0.02994	Abi2
chr01	60540029	60623609	83580	0.04741	Raph1
chr01	60803232	60830203	26971	0.00021	Cd28
chr01	61685398	62688858	1003460	0.00031	Pard3b
chr01	62749891	62843665	93774	0.0114	Nrp2
chr01	63094375	63160841	66466	0.02753	Ino80d
chr01	63190166	63223396	33230	0.0873	Ndufs1
chr01	63223703	63226226	2523	1.44859	Eef1b2
chr01	63229265	63260783	31518	0.00081	Gpr1
chr01	63492478	63643089	150611	0.12402	Adam23
chr01	63745401	63776892	31491	0.00023	Mdh1b
chr01	63777199	63799959	22760	0.04582	Fastkd2
chr01	64082237	64167963	85726	0.00762	Klf7
chr01	64579378	64651122	71744	0.01968	Creb1
chr01	64653054	64663742	10688	0.0137	Mettl21a
chr01	64737919	64772218	34299	0.02522	Ccnyl1
chr01	64777132	64784324	7192	0.10727	Fzd5
chr01	64835695	65003398	167703	0.00755	Plekhm3
chr01	65095131	65097737	2606	0	Cryge
chr01	65146963	65149934	2971	0.00036	Cryga
chr01	65153887	65169767	15880	0.00788	Cryga
chr01	65205190	65225716	20526	0.22604	Idh1
chr01	65233259	65325270	92011	0.0443	Pikfyve
chr01	65357831	65435818	77987	0.00011	Pth2r
chr01	66221903	66489157	267254	0.00269	Mtap2/A730034C02
chr01	66515021	66745722	230701	0.00017	Unc80
chr01	66747467	66766379	18912	0.07428	Rpe
chr01	66877427	66909841	32414	0.01333	Acadl
chr01	67047091	67085446	38355	0.01409	Lancl1
chr01	68086540	69154633	1068093	0.00006	Erbb4
chr01	69577781	69732534	154753	0.00136	Ikzf2
chr01	69873562	70771706	898144	0.00043	Spag16
chr01	71074109	71149546	75437	0.05571	Bard1
chr01	71289664	71461484	171820	0.00022	Abca12
chr01	71603730	71625977	22247	0.10623	Atic
chr01	71632094	71699746	67652	0.52415	Fn1
chr01	72205807	72258881	53074	0.0652	Mreg
chr01	72305746	72330887	25141	0.01671	Pecr
chr01	72330947	72349569	18622	0.0001	Tmem169
chr01	72353995	72441527	87532	0.14558	Xrcc5
chr01	72473686	72583138	109452	0.0001	4-Mar
chr01	72629825	72683364	53539	0.01333	Smarcal1
chr01	72689554	72747138	57584	0.00026	Ankar
chr01	72757834	72760387	2553	1.01838	Rpl37a
chr01	72871066	72899037	27971	1.26365	Igfbp2
chr01	72904639	72921439	16800	0.00165	Igfbp5
chr01	73437959	73454143	16184	0.00009	Pinc
chr01	73956805	74171021	214216	0.0207	Tns1
chr01	74172115	74194797	22682	0.00048	Rufy4
chr01	74200568	74207820	7252	0.00041	Cxcr2
chr01	74283117	74314782	31665	0.08774	Arpc2
chr01	74326421	74331254	4833	0.13339	Aamp
chr01	74331608	74334028	2420	0.04999	Pnkd
chr01	74334821	74350910	16089	0.02379	Tmbim1
chr01	74379184	74400266	21082	0.01449	Pnkd
chr01	74408682	74415895	7213	0.00647	Gm216
chr01	74421777	74432625	10848	0.00993	Slc11a1
chr01	74438183	74443859	5676	0.01276	Ctdsp1
chr01	74455958	74482134	26176	0.00177	Vil1
chr01	74589463	74612551	23088	0.00113	Plcd4
chr01	74634935	74639015	4080	0.01118	Bcs1l
chr01	74640326	74647971	7645	0.0364	Rnf25
chr01	74648029	74683465	35436	0.00196	Stk36
chr01	74708328	74744547	36219	0.02073	Ttll4
chr01	74760148	74784464	24316	0.00178	Cyp27a1
chr01	74785496	74795529	10033	0.00014	Prkag3
chr01	74818466	74831882	13416	0.00444	Wnt6
chr01	74838593	74850750	12157	0.00053	Wnt10a
chr01	74901603	74904306	2703	0.00114	Cdk5r2
chr01	74991892	74998225	6333	0	Ihh
chr01	75122115	75130464	8349	0.00019	Slc23a3
chr01	75131789	75138942	7153	0.00526	1810031K17Rik
chr01	75139360	75144479	5119	0.01274	Fam134a
chr01	75165220	75168199	2979	0.01073	Zfand2b
chr01	75168214	75176857	8643	0.03356	Abcb6
chr01	75177440	75188497	11057	0.01152	Atg9a
chr01	75188709	75195962	7253	0.021	Ankzf1
chr01	75207404	75212181	4777	0.03061	Stk16
chr01	75232998	75242267	9269	0.0107	Dnajb2
chr01	75243602	75260788	17186	0.00153	Ptprn
chr01	75268777	75274955	6178	0	Resp18
chr01	75305140	75313592	8452	0.07275	Dnpep
chr01	75356907	75364286	7379	0.00566	Des
chr01	75371872	75428889	57017	0.00112	Speg
chr01	75432518	75439748	7230	0.02129	Gmppa
chr01	75447085	75470915	23830	0.00024	Accn4
chr01	75471144	75476046	4902	0.03862	Chpf/Obsl1
chr01	75476107	75482268	6161	0.00328	Tmem198
chr01	75482400	75503027	20627	0.01384	Chpf/Obsl1
chr01	75503652	75506929	3277	0.00238	Inha
chr01	75518104	75533910	15806	0.01473	Stk11ip
chr01	75542841	75556006	13165	0.00392	Slc4a3
chr01	77363760	77511663	147903	0.12892	Epha4
chr01	78097842	78193711	95869	0	Pax3
chr01	78306921	78416861	109940	0.00672	Sgpp2
chr01	78421411	78485421	64010	0.09185	Farsb
chr01	78507635	78534748	27113	0.00021	Mogat1
chr01	78654400	78664176	9776	0.06913	Acsl3/Utp14b
chr01	78813524	78816600	3076	0.00011	Kcne4
chr01	79603451	79668547	65096	0.00092	Ap1s3
chr01	79698837	79758344	59507	0.03712	Wdfy1
chr01	79772593	79778020	5427	0.04794	Mrpl44
chr01	79790896	79855240	64344	0.01908	Serpine2
chr01	80195274	80210519	15245	0.00068	Fam124b
chr01	80263393	80337005	73612	0.09191	Cul3
chr01	82229680	82288014	58334	0.00135	Irs1
chr01	82313154	82441941	128787	0.01281	Rhbdd1
chr01	82447298	82583424	136126	0.00023	Col4a4
chr01	82583496	82718634	135138	0.00012	Col4a3
chr01	82721493	82748962	27469	0.04317	Mff
chr01	82753224	82765031	11807	0.00158	Tm4sf20
chr01	82836058	82892850	56792	0.07608	Agfg1
chr01	83009098	83035023	25925	0.00106	Slc19a3
chr01	83113341	83115741	2400	0.00018	Ccl20
chr01	83156337	83207143	50806	0.0001	Wdr69
chr01	84032868	84281220	248352	0.01824	Pid1
chr01	84366414	84692796	326382	0.00173	Dner
chr01	84717764	84835879	118115	0.27884	Trip12
chr01	84836416	84897061	60645	0.00153	Fbxo36
chr01	84903280	84931658	28378	0.00109	Slc16a14
chr01	85084714	85106428	21714	0.00354	A530032D15Rik
chr01	85242919	85267141	24222	0.0018	C130026I21Rik
chr01	87473474	87500466	26992	0.00108	Sp110
chr01	87546625	87606023	59398	0.00012	Sp100
chr01	87613658	87633181	19523	0.00027	A630001G21Rik
chr01	87690022	87748152	58130	0.0718	Cab39
chr01	87791085	87805273	14188	0.03778	Itm2c
chr01	87836112	87857630	21518	0.00005	Gpr55
chr01	87942438	87952031	9593	0.00023	2810459M11Rik
chr01	87961194	88035870	74676	0.19239	Psmd1/Armc9
chr01	88051355	88174859	123504	0.00878	Psmd1/Armc9
chr01	88199796	88203880	4084	0.05949	B3gnt7
chr01	88241294	88256030	14736	0.24391	Ncl
chr01	88256149	88264539	8390	0.00062	C130036L24Rik
chr01	88322904	88324615	1711	0.0003	1700019O17Rik
chr01	88423300	88427270	3970	2.94827	Ptma
chr01	88439590	88479076	39486	0.00962	Pde6d
chr01	88483675	88503075	19400	0.0326	Cops7b
chr01	88562866	88567147	4281	0	Nppc
chr01	88600379	88946672	346293	0.01829	Dis3l2
chr01	89044230	89051602	7372	0.00019	Ecel1
chr01	89087227	89096645	9418	0.00005	Chrnd
chr01	89102386	89108410	6024	0.00007	Chrng
chr01	89110486	89125431	14945	0.08727	Eif4e2
chr01	89160939	89207366	46427	0.00287	Efhd1
chr01	89223573	89347385	123812	0.0652	Gigyf2
chr01	89373404	89406937	33533	0.00084	Ngef
chr01	89516887	89617083	100196	0.00808	Inpp5d
chr01	89652646	89688997	36351	0.03199	Atg16l1
chr01	89700255	89741732	41477	0.00023	Sag
chr01	89749862	89841064	91202	0.03957	Dgkd
chr01	89841696	89905126	63430	0.00971	Usp40
chr01	89991576	90116577	125001	0.00052	Ugt1a2
chr01	90155431	90174154	18723	0.07675	6430706D22Rik
chr01	90396446	90406641	10195	0	Glrp1
chr01	90594800	90598766	3966	0.00584	Arl4c
chr01	90967037	91050368	83331	0.0471	Sh3bp4
chr01	91351380	91791852	440472	0.01483	Agap1
chr01	91824537	91827751	3214	0.0055	Gbx2
chr01	91938707	92049976	111269	0.00028	Iqca
chr01	92100578	92112863	12285	0.00657	Cxcr7
chr01	92500000	92509916	9916	0.04058	Cops8
chr01	92811677	92847719	36042	0.00023	Mlph
chr01	92854710	92864244	9534	0.00127	Rab17
chr01	92895304	93025521	130217	0.00639	Lrrfip1
chr01	93041680	93067372	25692	0.0084	Rbm44
chr01	93076399	93103365	26966	0	Ramp1
chr01	93146896	93182602	35706	0.02384	Ube2f
chr01	93194915	93217651	22736	0.01494	Scly
chr01	93218652	93244880	26228	0.00012	Espnl
chr01	93247650	93258981	11331	0.00021	Klhl30
chr01	93263007	93270794	7787	0.00424	Fam132b
chr01	93272408	93295360	22952	0.0412	Ilkap
chr01	93308059	93309799	1740	0.01633	Hes6
chr01	93312559	93355905	43346	0.00048	Per2
chr01	93391245	93425884	34639	0.01191	Traf3ip1
chr01	93437142	93456167	19025	0.01062	Asb1
chr01	93698038	93744605	46567	0	Twist2
chr01	94336285	94370335	34050	0.10952	Ndufa10
chr01	94533722	94538562	4840	0.06252	Myeov2
chr01	94728263	94756773	28510	0.01507	Gpc1
chr01	94803566	94805197	1631	0.0036	Dusp28
chr01	94807982	94817415	9433	0.01367	Rnpepl1
chr01	94830103	94847167	17064	0.00513	9430060I03Rik
chr01	94912033	94998442	86409	0.0008	Kif1a
chr01	95047932	95057525	9593	0.00017	2310007B03Rik
chr01	95132474	95193025	60551	0.01935	Sned1
chr01	95195788	95202440	6652	0.01804	Mterfd2
chr01	95206014	95239365	33351	0.03895	Pask
chr01	95240222	95264195	23973	0.03735	Ppp1r7
chr01	95302517	95375385	72868	0.15685	Hdlbp
chr01	95375570	95406310	30740	0.18997	2-Sep
chr01	95408681	95518553	109872	0.0032	Farp2
chr01	95582271	95592339	10068	0.01	Bok
chr01	95601968	95651415	49447	0.02167	Thap4
chr01	95651610	95686106	34496	0.02542	Atg4b
chr01	95689153	95698511	9358	0.1345	Dtymk
chr01	95700542	95718678	18136	0.0546	Ing5
chr01	95721817	95748751	26934	0.01237	D2hgdh
chr01	95757921	95773071	15150	0.00032	Gal3st2
chr01	95887086	95908116	21030	0.0007	Gm6086
chr01	95917070	95924911	7841	0.00006	Neu4
chr01	95934882	95949130	14248	0	Pdcd1
chr01	97210205	97231861	21656	0.00505	Fam174a
chr01	97484259	97564171	79912	0.00005	St8sia4
chr01	98715361	98768748	53387	0.0282	Slco4c1
chr01	98802753	98894137	91384	0	Slco6b1
chr01	99540479	99558595	18116	0.00432	D1Ertd622e
chr01	99602623	99666669	64046	0.05054	Ppip5k2
chr01	99666756	99689548	22792	0.00717	Gin1
chr01	99717671	99992198	274527	0.00948	Pam
chr01	101669342	102382519	713177	0.00013	Cntnap5b
chr01	107173494	107253287	79793	0.0014	Rnf152
chr01	107417716	107560253	142537	0.02482	Pign
chr01	107560438	107651708	91270	0.02901	2310035C23Rik
chr01	107677300	107744558	67258	0.00154	Tnfrsf11a
chr01	107886983	107930654	43671	0.01708	Zcchc2
chr01	108068446	108290822	222376	0.00773	Phlpp1
chr01	108434756	108610867	176111	0.00029	Bcl2
chr01	108616987	108656319	39332	0.02805	Kdsr
chr01	108667365	108693302	25937	0.05178	Vps4b
chr01	108757757	108779925	22168	0.0011	Serpinb5
chr01	109319266	109349265	29999	0	Serpinb7
chr01	109425580	109445848	20268	0.00004	Serpinb2
chr01	109486583	109502727	16144	0.00011	Serpinb8
chr01	113755279	113761495	6216	0.00948	Dsel
chr01	120195094	120207709	12615	0.10636	Tsn
chr01	120218420	120230408	11988	0.11457	Mki67ip
chr01	120285635	120506039	220404	0.02631	Clasp1
chr01	120524522	120581745	57223	0.30915	Tcfcp2l1
chr01	120730638	120950196	219558	0.03163	Gli2
chr01	121312042	121318825	6783	0.01306	Inhbb
chr01	121366882	121401359	34477	0.08403	Ralb
chr01	121422744	121424803	2059	0.03363	Tmem185b
chr01	121441610	121545577	103967	0.01929	Epb4.1l5
chr01	121554669	121733648	178979	0.02546	Ptpn4
chr01	121804467	121809745	5278	0.01375	Tmem177
chr01	121820096	121891787	71691	0.00032	Gm101
chr01	121963954	121970357	6403	0.0278	Tmem37
chr01	122009857	122017673	7816	0.24907	Dbi
chr01	122017764	122084759	66995	0.00065	3110009E18Rik
chr01	122122993	122161857	38864	0.01618	Steap3
chr01	122499064	122504568	5504	0.00103	En1
chr01	123200930	123224339	23409	0.02857	Insig2
chr01	123327644	123403037	75393	0.02588	Ccdc93
chr01	123406335	123425042	18707	0.00055	Htr5b
chr01	123450412	123464557	14145	0.19055	Ddx18
chr01	125228715	125942136	713421	0.00014	Dpp10
chr01	127289483	127332067	42584	0.1785	Actr3
chr01	127457593	127492261	34668	0.0222	Slc35f5
chr01	127573573	127770439	196866	0.00053	Gpr39
chr01	127810213	128389504	579291	0.00046	Nckap5
chr01	129101563	129379549	277986	0.029	Mgat5
chr01	129386919	129574598	187679	0.00042	Tmem163
chr01	129625990	129664141	38151	0.0004	Acmsd
chr01	129670741	129701414	30673	0.15803	Ccnt2
chr01	129711848	129736867	25019	0.0002	Ysk4
chr01	129765350	129840453	75103	0.04	Rab3gap1
chr01	129850763	129998985	148222	0.04211	Zranb3
chr01	129999883	130134312	134429	0.041	R3hdm1
chr01	130140758	130175954	35196	0.04485	Ubxn4
chr01	130181341	130224895	43554	0.00069	Lct
chr01	130228168	130256231	28063	0.41922	Mcm6
chr01	130260284	130313993	53709	0.17158	Dars
chr01	130484776	130488876	4100	0.00456	Cxcr4
chr01	131169881	132115855	945974	0.0003	Thsd7b
chr01	132285105	132319576	34471	0.0196	Daf2
chr01	132335606	132359317	23711	0.0471	Cd55
chr01	132473283	132526183	52900	0.00013	Zp3r
chr01	132566779	132578148	11369	0.00017	C4bp-ps1/Pfkfb2
chr01	132585620	132612398	26778	0.0126	C4bp-ps1/Pfkfb2
chr01	132613904	132618650	4746	0.00976	Yod1
chr01	132628553	132641199	12646	0.00048	AA986860
chr01	132723261	132748826	25565	0.00014	Pigr
chr01	132950281	132994120	43839	0.02455	Mapkapk2
chr01	133025018	133034811	9793	0.08633	Dyrk3
chr01	133049784	133068811	19027	0.11377	Eif2d
chr01	133072987	133141755	68768	0.00681	Rassf5
chr01	133151179	133176140	24961	0.00104	Ikbke
chr01	133181828	133423938	242110	0.03603	Srgap2
chr01	133424566	133436449	11883	0.00739	Fam72a
chr01	133495691	133508577	12886	0.00022	Avpr1b
chr01	133585272	133610037	24765	0.00005	5430435G22Rik
chr01	133640599	133666982	26383	0.00011	Slc26a9
chr01	133693972	133714692	20720	0.00644	Pm20d1
chr01	133724589	133745440	20851	0.0259	Slc41a1
chr01	133763854	133769464	5610	0.00713	Rab7l1
chr01	133807035	133832898	25863	0.37875	Nucks1
chr01	133867186	133879541	12355	0.00575	Slc45a3
chr01	133904182	133922261	18079	0.01145	Elk4
chr01	133923198	133964639	41441	0.0059	Mfsd4
chr01	134010124	134036262	26138	0.00755	Cdk18
chr01	134088013	134153959	65946	0.00053	Lemd1
chr01	134195203	134203934	8731	0.00015	Klhdc8a
chr01	134212702	134230065	17363	0.02434	Nuak2
chr01	134252892	134287858	34966	0.00775	Tmcc2
chr01	134314030	134363536	49506	0.01554	Dstyk
chr01	134373944	134402242	28298	0.08153	Rbbp5
chr01	134402807	134405214	2407	0.01832	Tmem81
chr01	134406002	134439517	33515	0.00658	Cntn2
chr01	134461267	134539435	78168	0.0006	Nfasc
chr01	134776932	134836536	59604	0.00166	Lrrn2
chr01	134886422	134921925	35503	0.17569	Mdm4
chr01	134942589	135005265	62676	0.00677	Pik3c2b
chr01	135027743	135036377	8634	0.15845	Ppp1r15b
chr01	135142674	135200012	57338	0.00041	Plekha6
chr01	135206400	135219603	13203	0.00171	Golt1a/Kiss1
chr01	135247251	135256892	9641	0.00116	Ren1
chr01	135260149	135276895	16746	0.00977	Etnk2
chr01	135278877	135320789	41912	0.00387	Sox13
